OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
25521;5,22012E+18;5;5;15;0;2022;1;13;2;3;5;3;0;1;1;0;0;0;0;404505,947;5755540,787;7,610733836;51,94237581;0
25611;5,22012E+18;5;5;15;0;2022;1;14;3;3;0;2;0;1;1;0;0;0;0;405973,7149;5751708,28;7,633127563;51,90817728;0
25677;5,22011E+18;5;5;15;0;2022;1;9;5;3;5;3;0;1;1;0;0;0;0;408145,239;5761316,039;7,662117916;51,99489974;1
25744;5,22012E+18;5;5;15;0;2022;1;16;2;3;0;1;1;1;0;0;0;0;0;407223,7137;5757956,039;7,649608299;51,96454522;1
25749;5,22012E+18;5;5;15;0;2022;1;11;5;3;0;4;0;1;0;1;0;0;0;405482,6771;5756377,71;7,624708944;51,95006524;0
25780;5,22011E+18;5;5;15;0;2022;1;15;3;3;3;6;0;1;1;0;0;0;0;406508,304;5757239,884;7,639393355;51,95798823;0
25918;5,22013E+18;5;5;15;0;2022;1;7;6;3;0;3;0;1;1;0;0;0;0;412546,2859;5753054,028;7,728305785;51,92134471;1
25935;5,2202E+18;5;5;15;0;2022;2;8;4;3;0;1;0;1;0;0;0;0;0;402687,706;5754820,393;7,58449419;51,93558564;0
26181;5,2202E+18;5;5;15;0;2022;2;11;4;3;5;3;0;1;0;0;0;0;1;406208,939;5757441,279;7,634982973;51,95974804;0
26210;5,22013E+18;5;5;15;0;2022;1;19;2;3;5;3;2;1;1;0;0;0;0;403802,506;5760932,149;7,598992882;51,99071393;1
26463;5,22021E+18;5;5;15;0;2022;2;8;5;3;5;2;0;1;1;0;0;0;0;405790,4952;5753474,265;7,629981777;51,92401991;0
26483;5,22012E+18;5;5;15;0;2022;1;14;2;2;2;6;0;1;0;0;0;0;0;406430,9378;5758996,477;7,637789105;51,9737643;0
26816;5,2202E+18;5;5;15;0;2022;2;11;6;3;0;2;0;1;1;0;0;0;0;405610,578;5756975,109;7,62640532;51,95545665;1
26897;5,22012E+18;5;5;15;0;2022;1;7;2;3;6;4;1;1;0;1;0;0;0;404653,849;5760486,589;7,611511656;51,98685589;0
27024;5,22013E+18;5;5;15;0;2022;1;7;6;3;5;2;0;1;1;0;0;0;0;403035,8756;5758335,945;7,588565112;51,96724526;0
27051;5,2202E+18;5;5;15;0;2022;2;5;6;3;0;3;2;1;0;0;1;0;0;403040,4888;5758123,306;7,588692285;51,96533481;1
27122;5,22021E+18;5;5;15;0;2022;2;21;1;3;6;7;2;1;0;1;0;0;0;405920,0581;5757909,57;7,630651678;51,96390845;0
27195;5,22021E+18;5;5;15;0;2022;2;11;6;3;5;2;0;1;1;0;0;0;0;406280,4835;5757396,51;7,636036113;51,95935771;1
27244;5,22013E+18;5;5;15;0;2022;1;8;4;3;0;6;0;1;1;0;0;0;0;406551,1305;5757204,655;7,640026012;51,95767877;0
27314;5,22013E+18;5;5;15;0;2022;1;11;7;3;3;2;0;1;1;0;0;0;0;403032,422;5758526,369;7,588461076;51,96895624;0
27323;5,22012E+18;5;5;15;0;2022;1;17;1;3;5;3;2;1;1;0;0;0;0;405073,671;5757449,223;7,618463466;51,95962679;0
27408;5,2202E+18;5;5;15;0;2022;2;7;3;3;5;3;1;1;1;0;0;0;0;401578,336;5757085,123;7,567714328;51,95574646;0
27441;5,22021E+18;5;5;15;0;2022;2;8;5;3;0;1;0;1;0;0;0;0;0;406589,0026;5758738,854;7,640159676;51,97147525;1
27477;5,22021E+18;5;5;15;0;2022;2;14;2;3;3;6;0;1;0;0;0;0;0;406836,4293;5757701,123;7,644042093;51,96218914;0
27482;5,22012E+18;5;5;15;0;2022;1;7;2;3;0;7;1;1;0;1;0;0;0;404896,936;5758262,323;7,61566695;51,96690504;0
27556;5,22022E+18;5;5;15;0;2022;2;7;4;3;5;3;0;1;1;0;0;0;0;404436,2777;5755103,12;7,60984222;51,93842992;1
27758;5,2203E+18;5;5;15;0;2022;3;11;3;3;0;3;0;1;0;0;0;0;1;403887,852;5753107,965;7,602424137;51,92040224;0
27823;5,22022E+18;5;5;15;0;2022;2;22;5;2;0;1;2;1;0;0;0;0;0;406051,6852;5756765,684;7,632879779;51,95364894;0
27896;5,22022E+18;5;5;15;0;2022;2;8;4;3;8;1;0;1;0;0;0;0;0;401628,204;5761520,763;7,567168338;51,99562363;2
28385;5,22022E+18;5;5;15;0;2022;2;18;4;3;5;3;2;1;1;0;0;0;0;406724,746;5757078,944;7,642586026;51,95657797;1
28491;5,22022E+18;5;5;15;0;2022;2;11;4;3;5;3;0;1;1;0;0;0;0;404645,979;5760313,866;7,611445104;51,98530205;1
28677;5,22031E+18;5;5;15;0;2022;3;12;6;3;4;6;0;1;0;0;0;0;0;406620,9158;5759227,675;7,640491123;51,97587436;0
28740;5,22022E+18;5;5;15;0;2022;2;13;6;3;5;3;0;1;1;0;0;0;0;404389,894;5759062,469;7,608065875;51,97401006;1
28815;5,22022E+18;5;5;15;0;2022;2;15;5;3;4;6;0;1;0;0;0;0;0;404005,011;5758508,22;7,602619372;51,96896194;1
28820;5,22031E+18;5;5;15;0;2022;3;17;6;3;9;6;0;1;1;0;0;0;0;405509,0728;5756499,183;7,625059502;51,95116158;0
28940;5,22023E+18;5;5;15;0;2022;2;19;6;3;6;4;2;1;0;1;0;0;0;406402,6142;5757175,079;7,637873353;51,95738795;1
28991;5,22023E+18;5;5;15;0;2022;2;16;2;3;3;6;0;1;1;0;0;0;0;404353,4779;5756439,985;7,608266208;51,95043196;0
28997;5,22022E+18;5;5;15;0;2022;2;20;3;3;3;6;2;1;1;0;0;0;0;406549,4614;5756698,471;7,640139404;51,95312866;1
29049;5,22031E+18;5;5;15;0;2022;3;17;6;3;0;6;0;1;0;0;0;0;1;404265,0046;5754484,501;7,607523687;51,93284009;0
29077;5,22022E+18;5;5;15;0;2022;2;14;4;2;3;2;0;1;0;0;0;1;0;405972,619;5752311,448;7,632946998;51,91359869;0
29276;5,22022E+18;5;5;15;0;2022;2;5;4;3;5;2;2;1;1;0;0;0;0;403403,739;5758087,946;7,593987847;51,96508022;1
29295;5,22022E+18;5;5;15;0;2022;2;17;3;3;5;3;0;1;1;0;0;0;0;402607,069;5753832,597;7,583601234;51,92669291;0
29361;5,22023E+18;5;5;15;0;2022;2;15;7;3;3;2;0;1;1;0;0;0;0;403974,3774;5757465,119;7,602465264;51,95958091;0
29394;5,22031E+18;5;5;15;0;2022;3;17;6;3;0;2;0;1;1;0;0;0;0;405554,6094;5757002,543;7,625583554;51,95569373;0
29423;5,22022E+18;5;5;15;0;2022;2;11;5;3;0;2;0;1;1;0;0;0;0;406853,877;5757712,091;7,644292985;51,96229066;0
29577;5,2203E+18;5;5;15;0;2022;3;14;6;3;5;3;0;1;1;0;0;0;0;407182,3792;5760817,45;7,64823286;51,99025809;0
29731;5,22022E+18;5;5;15;0;2022;2;6;5;3;5;2;2;1;1;0;0;0;0;405019,897;5757700,724;7,617611551;51,9618782;0
29770;5,22031E+18;5;5;15;0;2022;3;14;3;3;0;3;0;1;1;0;0;0;0;407171,656;5757931,798;7,648857361;51,96431865;0
30015;5,22031E+18;5;5;15;0;2022;3;15;7;3;0;2;0;1;1;0;0;0;0;405603,84;5754289,03;7,627044746;51,93131179;0
30059;5,22032E+18;5;5;15;0;2022;3;15;6;2;5;3;0;1;1;0;0;0;0;409503,9583;5753919,006;7,683851239;51,92863357;0
30072;5,22032E+18;5;5;15;0;2022;3;15;4;3;3;6;0;1;0;0;0;0;0;405154,5409;5756960,345;7,619775026;51,95524636;0
30142;5,22032E+18;5;5;15;0;2022;3;11;6;3;5;3;0;1;1;0;0;0;0;407974,4615;5759755,64;7,660049969;51,9808458;0
30433;5,22032E+18;5;5;15;0;2022;3;9;7;3;3;6;0;1;1;0;0;0;0;404966,3665;5756849,654;7,617068122;51,95421929;0
30476;5,22033E+18;5;5;15;0;2022;3;10;6;3;5;3;0;1;1;0;0;0;0;398684,0298;5753524,513;7,526658608;51,92322365;0
30582;5,22032E+18;5;5;15;0;2022;3;14;4;3;5;3;0;1;1;0;0;0;0;403998,6579;5761396,215;7,601718745;51,99491903;0
30598;5,22032E+18;5;5;15;0;2022;3;13;4;3;6;6;0;1;0;1;0;0;0;404664,2701;5759674,18;7,61188915;51,97955546;0
30750;5,22032E+18;5;5;15;0;2022;3;21;4;3;1;5;2;1;1;0;0;0;0;404687,9149;5758301,695;7,612614445;51,96722314;0
30771;5,22032E+18;5;5;15;0;2022;3;9;5;3;3;2;0;1;1;0;0;0;0;412339,4902;5752437,118;7,72545656;51,91576688;0
30794;5,22032E+18;5;5;15;0;2022;3;18;3;3;5;2;0;1;1;0;0;0;0;405373,526;5761218,922;7,621786638;51,99356144;0
30828;5,22032E+18;5;5;15;0;2022;3;15;5;3;0;3;0;1;1;0;0;0;0;403937,6092;5754810,209;7,602672261;51,93571127;0
30839;5,22031E+18;5;5;15;0;2022;3;9;7;3;5;2;0;1;1;0;0;0;0;404651,0175;5760119,002;7,61157262;51,98355141;0
31149;5,22033E+18;5;5;15;0;2022;3;15;3;3;1;3;0;1;0;0;0;0;0;403847,6626;5754781,18;7,601372428;51,93543481;0
31180;5,22033E+18;5;5;15;0;2022;3;5;1;2;8;1;0;1;0;0;0;0;0;398671,0442;5751022,784;7,527205767;51,90073545;0
31243;5,22033E+18;5;5;15;0;2022;3;21;7;3;4;6;2;1;0;0;0;0;1;405139,7027;5758233,715;7,619207489;51,96668938;0
31370;5,22033E+18;5;5;15;0;2022;3;7;2;3;3;3;0;1;1;0;0;0;0;407028,153;5760011,475;7,646205922;51,98298782;0
31397;5,22033E+18;5;5;15;0;2022;3;0;4;2;0;1;2;1;0;0;0;0;0;407043,8958;5757871,839;7,647014565;51,96375836;0
31417;5,22041E+18;5;5;15;0;2022;4;15;7;3;5;3;0;1;1;0;0;0;0;405544,771;5756669,025;7,625532105;51,95269426;1
31430;5,22041E+18;5;5;15;0;2022;4;10;3;3;5;3;0;1;1;0;0;0;0;405654,597;5757012,945;7,627035315;51,95580421;1
31494;5,22033E+18;5;5;15;0;2022;3;20;7;3;0;3;2;1;1;0;0;0;0;407040,9938;5761100,526;7,64609764;51,99277886;0
31575;5,22033E+18;5;5;15;0;2022;3;14;1;3;9;1;0;1;0;1;0;0;0;405144,4513;5757006,137;7,619615603;51,95565623;0
31729;5,22041E+18;5;5;15;0;2022;4;19;4;3;1;1;0;1;1;0;0;0;0;405677,3073;5755640,014;7,627742479;51,94346753;0
31811;5,22033E+18;5;5;15;0;2022;3;16;3;3;3;3;0;1;1;0;0;0;0;407458,8373;5754239,616;7,654030123;51,93117915;0
31840;5,22041E+18;5;5;15;0;2022;4;7;6;3;5;3;0;1;1;0;0;0;0;403504,95;5760699,558;7,594726177;51,98857172;1
31876;5,2204E+18;5;5;15;0;2022;4;15;2;3;4;2;0;1;1;0;0;0;0;405449,744;5758145,273;7,623743413;51,96594726;1
31915;5,22041E+18;5;5;15;0;2022;4;12;6;3;0;2;0;1;0;0;0;0;1;403207,761;5755252,724;7,591934776;51,93956227;0
32116;5,22041E+18;5;5;15;0;2022;4;15;2;3;5;3;0;1;1;0;0;0;0;406128,462;5757704,005;7,633740283;51,96209597;0
32127;5,22041E+18;5;5;15;0;2022;4;14;4;3;4;6;0;1;0;0;0;0;0;411025,609;5751986,296;7,706475015;51,91150616;0
32133;5,22033E+18;5;5;15;0;2022;3;8;3;3;5;3;0;1;1;0;0;0;0;404220,157;5759077,438;7,605591382;51,97411537;0
32278;5,22033E+18;5;5;15;0;2022;3;16;5;3;6;6;0;1;0;1;0;0;0;405877,065;5757933,718;7,630019481;51,96411823;0
32359;5,22041E+18;5;5;15;0;2022;4;16;2;3;5;2;0;1;1;0;0;0;0;409317,438;5754008,425;7,681115752;51,92940697;0
32381;5,22033E+18;5;5;15;0;2022;3;19;7;3;5;2;2;1;1;0;0;0;0;405773,307;5758001,693;7,628491076;51,96471164;0
32402;5,22033E+18;5;5;15;0;2022;3;13;4;3;3;6;0;1;0;0;0;0;0;405515,0956;5756524,659;7,625140109;51,95139159;0
32412;5,2204E+18;5;5;15;0;2022;4;10;6;3;7;5;0;1;0;0;0;0;1;406352,0488;5757673,922;7,637001698;51,96186327;1
32421;5,22033E+18;5;5;15;0;2022;3;15;7;3;5;3;0;1;1;0;0;0;0;406402,6142;5757175,079;7,637873353;51,95738795;0
32487;5,22041E+18;5;5;15;0;2022;4;13;3;3;5;2;0;1;1;0;0;0;0;406877,7585;5755876,804;7,645137845;51,94579816;0
32588;5,22041E+18;5;5;15;0;2022;4;14;2;3;5;3;0;1;1;0;0;0;0;405609,9727;5752103,621;7,627733108;51,91166929;0
32601;5,22033E+18;5;5;15;0;2022;3;14;5;3;0;2;0;1;1;0;0;0;0;405477,763;5754900,429;7,625043586;51,93678593;0
32604;5,22041E+18;5;5;15;0;2022;4;12;7;2;5;3;0;1;1;0;0;0;0;403183,699;5759053,039;7,590513923;51,97371647;1
32670;5,22043E+18;5;5;15;0;2022;4;6;4;3;5;3;1;1;1;0;0;0;0;405645,788;5757040,247;7,626899663;51,95604811;0
32740;5,22043E+18;5;5;15;0;2022;4;1;7;2;0;1;2;1;0;0;0;0;0;406215,675;5754999,777;7,635747145;51,93780378;0
32828;5,22043E+18;5;5;15;0;2022;4;8;4;3;5;2;0;1;0;0;0;0;0;405968,4131;5757190,916;7,631552015;51,95745704;0
33045;5,22042E+18;5;5;15;0;2022;4;14;7;3;0;1;0;1;0;0;0;0;0;399285,735;5757015,187;7,534383311;51,95470738;0
33180;5,22042E+18;5;5;15;0;2022;4;21;3;3;5;3;2;1;1;0;0;0;0;403022,61;5754056,402;7,589579454;51,92877709;0
33268;5,22041E+18;5;5;15;0;2022;4;11;5;3;5;2;0;1;0;0;0;0;1;408287,173;5760804,44;7,66432146;51,99032468;0
33447;5,22043E+18;5;5;15;0;2022;4;19;3;3;3;2;0;1;1;0;0;0;0;405404,313;5756016,687;7,623668405;51,94680689;0
33451;5,2205E+18;5;5;15;0;2022;5;16;2;3;3;4;0;1;0;1;0;0;0;405374,1289;5755631,198;7,623335477;51,9433368;0
33517;5,22051E+18;5;5;15;0;2022;5;12;7;2;7;3;0;1;1;0;0;0;0;411161,7506;5751951,273;7,708462754;51,91121308;0
33559;5,22043E+18;5;5;15;0;2022;4;8;4;3;5;3;0;1;1;0;0;0;0;403504,95;5760699,558;7,594726177;51,98857172;0
33636;5,22043E+18;5;5;15;0;2022;4;13;5;3;5;3;0;1;1;0;0;0;0;405130,741;5757065,175;7,619399846;51,95618455;0
33815;5,22043E+18;5;5;15;0;2022;4;20;7;3;4;6;0;1;0;0;0;0;1;405657,2883;5756973,591;7,627085273;51,95545093;0
33936;5,22043E+18;5;5;15;0;2022;4;9;4;3;5;3;0;1;1;0;0;0;0;405421,7116;5756104,74;7,623897242;51,94760131;0
34059;5,22042E+18;5;5;15;0;2022;4;7;4;3;5;2;0;1;1;0;0;0;0;408550,2553;5753668,319;7,670051484;51,92622436;0
34152;5,22042E+18;5;5;15;0;2022;4;15;3;3;6;4;0;1;0;1;0;0;0;409783,851;5753867,875;7,687934169;51,9282194;0
34199;5,2205E+18;5;5;15;0;2022;5;10;3;3;5;2;0;1;1;0;0;0;0;405435,185;5755190,814;7,624344582;51,93938881;0
34310;5,22042E+18;5;5;15;0;2022;4;20;7;3;5;2;1;1;1;0;0;0;0;407221,71;5751347,412;7,651361535;51,90514284;0
34438;5,22051E+18;5;5;15;0;2022;5;10;7;3;3;2;0;1;1;0;0;0;0;405574,814;5754354,144;7,626604836;51,93189214;0
34487;5,22042E+18;5;5;15;0;2022;4;17;4;3;5;3;0;1;1;0;0;0;0;407083,6376;5751306,437;7,649366145;51,90475151;0
34531;5,22051E+18;5;5;15;0;2022;5;9;6;3;5;3;0;1;1;0;0;0;0;407561,67;5761421,807;7,653592129;51,9957536;0
34577;5,2205E+18;5;5;15;0;2022;5;20;1;3;0;1;0;1;0;0;0;0;0;406206,3747;5756684,546;7,635152252;51,95294574;0
34745;5,22051E+18;5;5;15;0;2022;5;17;5;3;3;6;0;1;0;0;0;0;0;405477,763;5754900,429;7,625043586;51,93678593;0
34846;5,2205E+18;5;5;15;0;2022;5;8;2;3;5;3;0;1;0;0;0;0;0;406063,7763;5757742,585;7,632788548;51,96243182;0
34904;5,22043E+18;5;5;15;0;2022;4;12;2;3;0;3;0;1;1;0;0;0;0;406128,462;5757704,005;7,633740283;51,96209597;0
34909;5,2205E+18;5;5;15;0;2022;5;9;3;3;5;3;0;1;1;0;0;0;0;403008,772;5758690,421;7,588070571;51,97042666;0
34976;5,22051E+18;5;5;15;0;2022;5;11;7;3;0;5;0;1;1;0;0;0;0;401138,604;5761917,613;7,559925046;51,99910362;0
34993;5,22052E+18;5;5;15;0;2022;5;6;2;3;5;2;0;1;1;0;0;0;0;404650,301;5760135,903;7,611557492;51,9837032;0
35019;5,22051E+18;5;5;15;0;2022;5;14;1;2;5;2;0;1;0;0;0;0;0;405773,307;5758001,693;7,628491076;51,96471164;0
35078;5,22051E+18;5;5;15;0;2022;5;7;6;3;4;6;0;1;0;0;0;0;0;398717,893;5753691,613;7,527101705;51,92473172;0
35099;5,22051E+18;5;5;15;0;2022;5;10;4;3;4;2;0;1;1;0;0;0;0;406596,9828;5761190,34;7,639608333;51,99351165;0
35123;5,22051E+18;5;5;15;0;2022;5;17;5;3;5;3;0;1;1;0;0;0;0;408121,059;5760390,765;7,662013772;51,9865789;0
35159;5,22051E+18;5;5;15;0;2022;5;22;7;2;8;1;2;1;0;0;0;0;0;405516,779;5756531,78;7,625162639;51,95145588;0
35335;5,22051E+18;5;5;15;0;2022;5;20;2;3;0;1;0;1;0;0;0;0;0;407963,279;5754487,653;7,66129848;51,9334923;0
35398;5,22051E+18;5;5;15;0;2022;5;11;1;3;5;3;0;1;1;0;0;0;0;405724,844;5753734,787;7,628955999;51,92635049;0
35455;5,22051E+18;5;5;15;0;2022;5;13;7;2;5;2;0;1;1;0;0;0;0;405874,7564;5753183,46;7,631286262;51,92142025;0
35478;5,22051E+18;5;5;15;0;2022;5;19;4;3;0;2;0;1;1;0;0;0;0;405898,7739;5752299,112;7,631877073;51,91347534;0
35703;5,22052E+18;5;5;15;0;2022;5;16;2;3;3;6;0;1;1;0;0;0;0;405576,2164;5756808,344;7,625951259;51,95395186;1
35791;5,22051E+18;5;5;15;0;2022;5;22;3;3;0;1;2;1;0;0;0;0;0;398499,9519;5753718,913;7,523925375;51,9249374;0
35810;5,22051E+18;5;5;15;0;2022;5;17;4;2;0;7;0;1;0;0;0;0;0;401398,46;5764720,893;7,562901866;52,02434602;0
35825;5,22051E+18;5;5;15;0;2022;5;19;1;3;5;3;0;1;1;0;0;0;0;403161,863;5759031,595;7,590202181;51,97351992;0
36054;5,22051E+18;5;5;15;0;2022;5;19;1;3;5;2;0;1;1;0;0;0;0;404692,641;5758501,312;7,612627805;51,96901818;0
36388;5,22052E+18;5;5;15;0;2022;5;14;3;3;5;3;0;1;1;0;0;0;0;401202,3458;5753700,195;7,563217049;51,92525531;0
36499;5,22052E+18;5;5;15;0;2022;5;20;3;2;0;1;1;1;0;0;0;0;0;406102,681;5758923,006;7,633031796;51,97304854;0
36528;5,22052E+18;5;5;15;0;2022;5;2;1;3;5;3;2;1;1;0;0;0;0;405150,936;5757192,524;7,619658486;51,95733266;0
36604;5,22052E+18;5;5;15;0;2022;5;16;4;3;1;1;0;1;1;0;0;0;0;405513,8461;5754741,07;7,625612076;51,93535967;0
36652;5,22052E+18;5;5;15;0;2022;5;12;5;3;1;5;0;1;0;0;0;0;1;406608,157;5757158,894;7,640868115;51,95727703;0
36655;5,22053E+18;5;5;15;0;2022;5;9;4;3;5;3;0;1;1;0;0;0;0;408964,219;5756241,443;7,675388919;51,94942113;0
36863;5,22052E+18;5;5;15;0;2022;5;9;3;3;5;3;0;1;1;0;0;0;0;404691,261;5758521,052;7,612602243;51,96919537;1
37027;5,2206E+18;5;5;15;0;2022;6;15;4;3;3;3;0;1;0;0;0;0;1;406322,629;5756457,541;7,636905299;51,9509249;1
37481;5,22052E+18;5;5;15;0;2022;5;10;7;3;5;2;0;1;1;0;0;0;0;406322,629;5756457,541;7,636905299;51,9509249;0
37488;5,22052E+18;5;5;15;0;2022;5;8;4;3;5;2;0;1;1;0;0;0;0;406325,007;5758859,044;7,636284908;51,97251114;0
37504;5,22053E+18;5;5;15;0;2022;5;13;4;3;0;7;0;1;0;0;0;0;0;405469,8557;5756319,244;7,624538523;51,94953754;0
37595;5,22052E+18;5;5;15;0;2022;5;15;7;2;4;6;0;1;0;0;0;0;0;405967,7035;5757861,769;7,631358039;51,96348685;0
37624;5,22052E+18;5;5;15;0;2022;5;15;2;3;9;1;0;1;1;0;0;0;0;405573,9695;5756797,199;7,625921635;51,9538513;0
37723;5,22053E+18;5;5;15;0;2022;5;17;4;3;3;6;0;1;0;0;0;0;0;405586,5471;5756859,589;7,626087463;51,95441423;0
37743;5,22052E+18;5;5;15;0;2022;5;18;3;3;5;3;0;1;0;0;0;0;1;406934,108;5758374,678;7,645280789;51,96825975;0
37780;5,22053E+18;5;5;15;0;2022;5;15;3;3;5;3;0;1;1;0;0;0;0;405260,68;5750568,757;7,623078553;51,89781385;0
37799;5,22052E+18;5;5;15;0;2022;5;19;3;2;3;2;0;1;0;0;0;0;0;406370,1558;5757338,408;7,637356613;51,95885056;0
37806;5,22052E+18;5;5;15;0;2022;5;19;7;3;1;1;0;1;0;0;0;0;1;405588,8428;5756870,977;7,626117731;51,95451698;0
37894;5,22061E+18;5;5;15;0;2022;6;8;4;3;6;7;0;1;0;1;0;0;0;404251,9384;5759046,19;7,60606264;51,97383998;0
38017;5,2206E+18;5;5;15;0;2022;6;7;6;3;5;3;0;1;0;0;0;0;0;406952,55;5758304,254;7,645568246;51,96762984;0
38120;5,2206E+18;5;5;15;0;2022;6;6;5;3;4;2;0;1;0;0;0;0;1;407751,165;5758769,057;7,657064805;51,97194084;0
38131;5,22061E+18;5;5;15;0;2022;6;7;6;3;5;2;0;1;1;0;0;0;0;406322,629;5756457,541;7,636905299;51,9509249;0
38307;5,2206E+18;5;5;15;0;2022;6;17;6;3;0;6;0;1;0;0;0;0;0;406952,55;5758304,254;7,645568246;51,96762984;0
38341;5,22061E+18;5;5;15;0;2022;6;16;2;3;0;1;0;1;0;0;0;0;0;414385,134;5754001,506;7,754802518;51,93014734;0
38410;5,22061E+18;5;5;15;0;2022;6;13;7;3;1;1;0;1;1;0;0;0;0;405445,188;5756213,299;7,624208852;51,94858107;0
38514;5,22062E+18;5;5;15;0;2022;6;12;4;3;0;2;0;1;1;0;0;0;0;405019,897;5757700,724;7,617611551;51,9618782;0
38532;5,22062E+18;5;5;15;0;2022;6;10;4;3;0;2;0;1;1;0;0;0;0;405506,1247;5751876,28;7,626286169;51,90960823;0
38567;5,22061E+18;5;5;15;0;2022;6;7;3;3;5;2;0;1;1;0;0;0;0;403946,708;5753314,115;7,603222176;51,92226535;0
38603;5,22061E+18;5;5;15;0;2022;6;18;2;3;0;5;0;1;1;0;0;0;0;405304,871;5756971,909;7,621958813;51,95537591;0
38733;5,22062E+18;5;5;15;0;2022;6;10;5;3;0;5;0;1;1;0;0;0;0;404020,581;5759268,922;7,60263324;51,97580206;0
38760;5,22061E+18;5;5;15;0;2022;6;12;7;1;2;6;0;1;0;0;0;0;0;405359,078;5755783,951;7,623074529;51,94470726;0
39080;5,22062E+18;5;5;15;0;2022;6;10;4;3;5;3;0;1;1;0;0;0;0;401052,517;5765718,501;7,557573016;52,03325099;0
39257;5,2206E+18;5;5;15;0;2022;6;15;6;3;0;7;0;1;0;0;0;0;0;400408,799;5762305,47;7,549185217;52,00245928;0
39288;5,22062E+18;5;5;15;0;2022;6;5;1;3;0;1;0;1;0;0;0;0;0;407533,5839;5754948,547;7,654926399;51,93756385;0
39314;5,2206E+18;5;5;15;0;2022;6;9;6;3;5;3;0;1;0;0;0;0;1;405575,874;5757005,476;7,625892104;51,95572371;0
39364;5,22061E+18;5;5;15;0;2022;6;20;2;3;9;1;0;1;0;1;0;0;0;405537,9718;5760865,76;7,624278309;51,99041508;0
39384;5,22061E+18;5;5;15;0;2022;6;4;1;3;0;1;0;1;0;0;0;0;0;406756,6375;5757059,538;7,643055261;51,95640889;0
39561;5,22062E+18;5;5;15;0;2022;6;18;3;3;5;2;0;1;1;0;0;0;0;406322,629;5756457,541;7,636905299;51,9509249;0
39568;5,22062E+18;5;5;15;0;2022;6;14;2;3;6;4;0;1;0;1;0;0;0;404675,4616;5758303,293;7,612432785;51,96723537;0
39830;5,22061E+18;5;5;15;0;2022;6;15;2;3;3;6;0;1;0;0;0;0;0;405690,9499;5758062,32;7,627276055;51,96524262;0
39882;5,22061E+18;5;5;15;0;2022;6;15;5;3;0;1;0;1;0;0;0;0;0;402578,314;5757598,633;7,582116088;51,96053811;0
39883;5,2206E+18;5;5;15;0;2022;6;13;5;3;0;7;0;1;0;0;0;0;0;406136,627;5750910,902;7,635712302;51,90103748;0
39916;5,22061E+18;5;5;15;0;2022;6;18;3;3;5;2;0;1;0;0;0;0;0;406719,329;5757662,143;7,642348849;51,96181914;0
39965;5,22062E+18;5;5;15;0;2022;6;22;1;3;0;7;1;1;0;0;0;0;0;406917,6155;5755809,88;7,645735681;51,94520328;0
40277;5,22063E+18;5;5;15;0;2022;6;10;5;3;2;2;0;1;0;0;0;0;0;404043,2751;5758121,123;7,603284379;51,96548918;0
40445;5,22063E+18;5;5;15;0;2022;6;13;3;3;4;6;0;1;0;0;0;0;0;405398,6134;5755991,728;7,623592373;51,94658157;0
40822;5,2207E+18;5;5;15;0;2022;7;7;6;3;5;3;0;1;1;0;0;0;0;405972,619;5752311,448;7,632946998;51,91359869;1
40883;5,22063E+18;5;5;15;0;2022;6;15;5;3;0;4;0;1;0;1;0;0;0;405520,558;5755518,682;7,625496054;51,94235035;0
40890;5,2207E+18;5;5;15;0;2022;7;18;2;3;0;3;0;1;0;1;0;0;0;404136,238;5756279,158;7,605151061;51,94894899;0
40911;5,22062E+18;5;5;15;0;2022;6;0;6;3;0;6;2;1;0;0;0;0;0;399480,399;5757024,03;7,53721252;51,95482209;0
40982;5,2207E+18;5;5;15;0;2022;7;14;1;3;5;3;0;1;1;0;0;0;0;398376,6242;5759483,862;7,520427876;51,97673048;0
41064;5,22063E+18;5;5;15;0;2022;6;9;5;3;5;3;0;1;1;0;0;0;0;398639,009;5758006,704;7,524682804;51,96350168;0
41151;5,22063E+18;5;5;15;0;2022;6;10;5;3;5;3;0;1;1;0;0;0;0;406128,462;5757704,005;7,633740283;51,96209597;0
41412;5,22071E+18;5;5;15;0;2022;7;15;4;3;1;1;0;1;1;0;0;0;0;405520,9572;5756552,189;7,625217806;51,95164004;0
41425;5,22072E+18;5;5;15;0;2022;7;8;6;3;0;1;0;1;0;0;0;0;0;406259,4637;5757688,639;7,635650566;51,96197995;0
41567;5,22071E+18;5;5;15;0;2022;7;8;5;3;5;3;0;1;1;0;0;0;0;404638,2409;5760659,333;7,611236398;51,98840589;0
41702;5,22072E+18;5;5;15;0;2022;7;12;7;3;4;3;0;1;1;0;0;0;0;405042,7661;5756891,8;7,618167894;51,95461117;0
41810;5,22072E+18;5;5;15;0;2022;7;8;2;3;0;7;0;1;0;0;0;0;0;410734,1579;5760228,969;7,700098368;51,98555065;0
41972;5,22071E+18;5;5;15;0;2022;7;18;5;3;0;3;0;1;0;0;0;0;0;402794,5568;5759354,23;7,584765209;51,97635572;0
